datetime,temp,humidity,windspeed,sealevelpressure
2020-01-28,5.9,81.4,22.5,1010.7
2020-01-29,4.7,84.9,38.5,1010.9
2020-01-30,4,76.5,26.2,1019.3
2020-01-31,8.5,58.6,19.2,1014.9
2020-02-01,12.4,63.1,14.4,1016.4
2020-02-02,12.2,67.8,18.5,1015.4
2020-02-03,11,76.8,15.1,1014
2020-02-04,8.8,79,38.9,1004
2020-02-05,2.7,82.2,52.6,1006.7
2020-02-06,0.8,63.5,44.8,1024.2
2020-02-07,3.7,76.6,22,1026
2020-02-08,1.3,57.3,12.6,1031.4
2020-02-09,3.4,62.6,15.4,1029.2
2020-02-10,9.2,54.1,37.4,1015.6
2020-02-11,6.5,84,44.2,1010.7
2020-02-12,6,71.4,19.9,1018.8
2020-02-13,5.8,64.2,21.7,1022.2
2020-02-14,7.1,78.3,16.3,1017
2020-02-15,5.4,86,14,1028.3
2020-02-16,6.6,72.8,22.2,1029.2
2020-02-17,9.3,62,14.3,1022.9
2020-02-18,7.8,77.2,20.4,1023.2
2020-02-19,7.5,69.1,12.2,1021.3
2020-02-20,5.6,78.2,25.4,1022.6
2020-02-21,4.8,68.7,21.3,1024.6
2020-02-22,4.9,62.7,20.4,1030.8
2020-02-23,8.8,50.8,14.1,1022.2
2020-02-24,9.4,46.7,36.1,1018.8
2020-02-25,9.1,53.6,14.3,1010.3
2020-02-26,11.3,60.6,33.7,999.7
2020-02-27,3.7,79.8,30.8,1007.1
2020-02-28,4.6,74,35.4,1010.7
2020-02-29,5.6,59.3,17.3,1018.3
2020-03-01,11,49,20.2,1010.7
2020-03-02,15.4,45.9,30,1003.8
2020-03-03,15.1,63.7,31.9,1001.2
2020-03-04,7.9,90.2,22.4,1008.1
2020-03-05,5.1,72.5,15.6,1011.1
2020-03-06,8,72.1,21.5,1002.8
2020-03-07,8.1,88.5,17.4,1010.1
2020-03-08,5.3,88.6,17.4,1018.7
2020-03-09,6.8,86.8,12.2,1015.1
2020-03-10,7.7,76.1,17.3,1014.9
2020-03-11,11.1,62.9,13.4,1017.7
2020-03-12,16.8,53,27.3,1017
2020-03-13,12.8,62.3,34.1,1015.4
2020-03-14,8.8,62.6,17.3,1019.9
2020-03-15,6.1,58.8,19.9,1025.1
2020-03-16,6.8,50.6,35.9,1029.5
2020-03-17,9.1,48,22.2,1028.1
2020-03-18,10.2,52.4,15.9,1028.7
2020-03-19,11.5,50,8.2,1026
2020-03-20,13.2,49.4,7.2,1020.9
2020-03-21,12.9,53.4,24.4,1015
2020-03-22,5.2,57.2,23.6,1023
2020-03-23,0.9,57.6,18.4,1025.1
2020-03-24,-0.1,93,35.4,1023.8
2020-03-25,1.6,70.8,35.8,1025.4
