datetime,temp,humidity,windspeed,sealevelpressure
2020-05-03,12.2,79.7,33.5,1010.4
2020-05-04,12.4,59.7,38.9,1015.4
2020-05-05,14,59,9.4,1015
2020-05-06,11.4,71.9,39.5,1015.1
2020-05-07,11.3,62.6,25.9,1018.5
2020-05-08,13.2,57.5,22.3,1020.5
2020-05-09,16.8,52.4,13,1016.1
2020-05-10,19.2,46.2,13,1013.1
2020-05-11,22.1,44.3,18.4,1009.3
2020-05-12,19.1,56.9,29.5,1010.5
2020-05-13,19.2,57.3,11.2,1017
2020-05-14,23.6,50,16.6,1012
2020-05-15,27.1,37.3,25.9,1010
2020-05-16,18.7,64.1,27.7,1020.3
2020-05-17,20.5,70.9,25.9,1018.4
2020-05-18,19.4,74.8,29.5,1020.9
2020-05-19,21.3,70.6,27.7,1016.3
2020-05-20,18.5,80.2,38.9,1009.6
2020-05-21,12.3,86.7,37.9,1014.5
2020-05-22,13.6,62.8,35.3,1021.7
2020-05-23,13.9,61.1,16.6,1024.2
2020-05-24,13.2,81.3,33.5,1023.7
2020-05-25,13.8,70.3,29.5,1024.1
2020-05-26,12.2,81.4,27.7,1022.5
2020-05-27,13,78.1,37.1,1023.1
2020-05-28,13.5,74.2,29.8,1020
2020-05-29,14,72.7,29.5,1017.8
2020-05-30,13.4,81.1,25.9,1016.5
2020-05-31,13.8,76.7,16.6,1015
2020-06-01,12.6,76.4,27.7,1014.7
2020-06-02,13.3,80.6,29.7,1011.9
2020-06-03,13,75,11.2,1009.9
2020-06-04,18.6,60.5,20.5,1008.6
2020-06-05,21.1,50.8,22.3,1007.4
2020-06-06,19.2,75.3,11.2,1008.3
2020-06-07,20.3,70.1,17.3,1008.7
2020-06-08,21.2,62.9,16.6,1008.8
2020-06-09,21.6,66,27.7,1009.2
2020-06-10,19.6,77,25.9,1009.9
2020-06-11,17,85.1,8.8,1010.2
2020-06-12,15.9,85,7.6,1010
2020-06-13,19.5,76.3,18.4,1009.3
2020-06-14,21.9,68.7,17.3,1007.7
2020-06-15,21,69.5,27.7,1009.4
2020-06-16,19.1,78.8,20.5,1009.7
2020-06-17,19.3,80.7,8.8,1008.8
2020-06-18,19.4,81.3,22.3,1010.6
2020-06-19,21.1,67.2,20.5,1013.2
2020-06-20,19.2,73,35.3,1012.7
2020-06-21,17,80.7,26.1,1011.3
2020-06-22,16.8,93,7.2,1010.6
2020-06-23,17.3,98,38.9,1011.5
2020-06-24,19.5,79.8,24.1,1018.6
2020-06-25,21.1,75.8,9.4,1020.4
2020-06-26,23.8,68.3,20.5,1018.7
2020-06-27,25.4,53,18.4,1016.9
2020-06-28,23.7,62.4,11.2,1015.1
2020-06-29,24.8,60.7,9.4,1011.7
2020-06-30,23,63.2,31.7,1013.8
2020-07-01,24.5,55.6,11.2,1013.5
2020-07-02,25.8,63.9,15.4,1010.3
2020-07-03,24.3,68.2,42.5,1011.2
2020-07-04,23.3,69.1,20.5,1014.9
2020-07-05,22.5,78.7,20.5,1013.9
2020-07-06,22.8,73.5,22.3,1009.6
2020-07-07,17.3,80,52.2,1013.1
2020-07-08,17.9,65.3,22.5,1018.1
2020-07-09,20.3,61.4,14.8,1019
2020-07-10,23.8,55.7,15.4,1016.8
2020-07-11,26.4,45.7,25.9,1014.1
2020-07-12,18.3,72.3,48.6,1018.6
2020-07-13,18,59.5,33.5,1019.3
2020-07-14,19,57.8,13,1015.5
2020-07-15,21.4,60.2,11.2,1013.5
2020-07-16,22.1,61.6,22.3,1012.8
2020-07-17,21,64.4,42.5,1011.9
2020-07-18,16.5,84.1,22.3,1014.5
2020-07-19,18.9,78.7,29.5,1013.7
2020-07-20,19.6,71.9,18.9,1016.8
2020-07-21,21.8,66.7,18.4,1019.2
2020-07-22,23.6,66.5,16.6,1017.5
2020-07-23,23.8,65.9,14.8,1013.3
2020-07-24,23.1,75.2,9.4,1011.6
2020-07-25,23.2,67.8,24.1,1009.9
2020-07-26,20.7,77,12.4,1014.2
2020-07-27,22.2,74.4,20.5,1016.9
2020-07-28,23.2,67.7,13,1016.7
2020-07-29,24.7,63.5,11.2,1016.2
2020-07-30,26,63.8,10.5,1017.2
2020-07-31,26.6,65.7,19.3,1014.7
2020-08-01,25.3,62.3,25.9,1012.4
2020-08-02,21.9,60.4,13,1013.1
2020-08-03,24.2,59.3,14.8,1010.6
2020-08-04,26.6,51.2,31.7,1008
2020-08-05,18.7,90.2,24.1,1012.1
2020-08-06,20.4,78.4,24.1,1013.9
2020-08-07,20.1,81.4,15.3,1015.6
2020-08-08,21.6,79.4,31.7,1015.9
2020-08-09,22.1,78.1,24.1,1015.6
2020-08-10,23.2,72.9,13,1015.3
2020-08-11,24.1,69.8,14.8,1016
2020-08-12,23.5,70.7,20.5,1016.2
2020-08-13,23.8,66,14,1016.6
2020-08-14,24.7,67,7.6,1013.7
2020-08-15,22.3,78.4,22.9,1012.2
